node_id,x,y,planar_owner,node_network_owner,street_count
1577242534,426079.50070352363,433007.23049314576,Seed_3,Seed_3,3
21316536,426233.3885638813,433052.73688233877,Seed_3,Seed_3,3
21310048,428044.8399938909,432827.2357015036,Seed_3,Seed_3,3
921362473,428062.0063468174,432875.0366466603,Seed_3,Seed_3,3
441942554,428025.8521665478,432835.11105214397,Seed_3,Seed_3,3
21310050,427890.1184453092,432912.6100103068,Seed_3,Seed_3,3
441942587,427906.4516912316,432902.3595672543,Seed_3,Seed_3,3
921362387,427901.67732870806,432944.17718841205,Seed_3,Seed_3,3
25233850,427790.09660567116,432945.39606235817,Seed_3,Seed_3,4
21310053,427649.0701336834,432995.47773137386,Seed_3,Seed_3,3
25233848,427713.422261662,433036.49017149454,Seed_3,Seed_3,3
441942686,427707.768808424,432971.90209080256,Seed_3,Seed_3,3
343110162,427579.55403750535,433010.2119383641,Seed_3,Seed_3,3
21310056,425484.6636355025,432864.4768701986,Seed_3,Seed_3,3
10801472402,425533.72696252214,432888.2863387937,Seed_3,Seed_3,3
2719936811,425488.49821052613,432854.6954495413,Seed_3,Seed_3,3
21310233,426193.68436934025,431904.97634168435,Seed_3,Seed_3,3
5404393356,425295.0991009527,432971.15463647526,Seed_3,Seed_3,4
5404393358,425301.1998031025,432983.3262069477,Seed_3,Seed_3,3
21311083,426633.83357283485,433089.74843190913,Seed_3,Seed_3,4
25233682,426676.96318215184,433054.9787803162,Seed_3,Seed_3,3
3956022903,426614.3055662036,433108.7081844504,Seed_3,Seed_3,3
25233683,426685.14343836653,433081.9619350231,Seed_3,Seed_3,3
3956022899,426604.2077867009,433089.8921026953,Seed_3,Seed_3,3
21311085,426385.1726111084,433092.27286988543,Seed_3,Seed_3,3
21316532,426384.01872224506,433053.74726918875,Seed_3,Seed_3,3
21428138,426351.7779370918,433092.5527415719,Seed_3,Seed_3,3
21311087,426230.324848343,433074.04881528125,Seed_3,Seed_3,3
2047262249,426258.2909993293,433079.72366003727,Seed_3,Seed_3,3
21316539,425693.40974184737,433091.29840400466,Seed_3,Seed_3,3
21311111,428764.083685923,432736.08811196254,Seed_3,Seed_3,3
21311098,428909.4693125543,432732.4856877591,Seed_3,Seed_3,3
920345647,428876.9497844257,432737.8154158981,Seed_3,Seed_3,3
920345629,429067.42057474557,432705.2219752938,Seed_3,Seed_3,3
920345548,428915.66192707967,432589.139055509,Seed_3,Seed_3,3
21311101,429131.76311796723,432674.2444131571,Seed_3,Seed_3,3
920345609,429097.9469207509,432692.0260403948,Seed_3,Seed_3,3
21452596,429176.350370881,432596.2030461092,Seed_3,Seed_3,3
21311102,429172.4613837397,432713.172095535,Seed_3,Seed_3,3
920345606,429119.27848912607,432746.45466293267,Seed_3,Seed_3,3
705599155,429384.07638230175,432900.82380804326,Seed_3,Seed_3,3
21311108,428778.0732021568,432734.5827430971,Seed_3,Seed_3,3
21311117,428803.9751028267,432744.7663201847,Seed_3,Seed_3,4
4541886583,428787.47207110235,432723.18024240294,Seed_3,Seed_3,3
21355474,428892.1106574726,432888.6145440219,Seed_3,Seed_3,3
21316408,426855.467563638,432112.86694028357,Seed_3,Seed_3,3
442360945,426999.56121873745,432115.7509951347,Seed_3,Seed_3,3
1640226521,426980.9905066166,431999.1524139701,Seed_3,Seed_3,3
430953003,426817.47696040396,432136.73832541227,Seed_3,Seed_3,3
21316413,428824.78014452703,432504.3877026492,Seed_3,Seed_3,3
21316414,428827.90061987477,432515.5331577426,Seed_3,Seed_3,3
920345262,428806.2119973743,432612.0654427324,Seed_3,Seed_3,3
21316415,428862.65804499283,432522.60040563054,Seed_3,Seed_3,3
21316417,428872.7362276926,432505.8282423051,Seed_3,Seed_3,3
1873166069,428886.1381444325,432487.4966034994,Seed_3,Seed_3,3
1324237584,428867.02652583836,432487.178839867,Seed_3,Seed_3,3
21316419,428860.9038221122,432482.1232528372,Seed_3,Seed_3,3
21316509,427051.6613051269,432515.1497039347,Seed_3,Seed_3,3
1590466355,426974.75210921,432501.58965939377,Seed_3,Seed_3,3
1590466180,426919.84472218156,432609.39979273744,Seed_3,Seed_3,1
21316510,426905.47376544017,432501.5373520786,Seed_3,Seed_3,3
1590466335,426943.1325555587,432500.6293964848,Seed_3,Seed_3,3
21316511,426731.6117169481,432473.17439777614,Seed_3,Seed_3,3
442361072,426900.28679016454,432529.4679532511,Seed_3,Seed_3,3
1590434402,426648.82210669335,432461.0994464671,Seed_3,Seed_3,3
21428159,426724.9998663783,432508.54054498835,Seed_3,Seed_3,3
21316526,426906.90781483875,432875.81092284573,Seed_3,Seed_3,3
442361110,426862.61969364353,432817.64525346796,Seed_3,Seed_3,3
1590466196,426944.0779895763,432849.29865416663,Seed_3,Seed_3,3
21371399,426860.1264980583,432910.3350693019,Seed_3,Seed_3,3
304694799,426672.8209774756,433004.82029889256,Seed_3,Seed_3,3
21316537,425570.49439563527,433060.20872519934,Seed_3,Seed_3,3
21316538,425633.53968469,433078.2095943304,Seed_3,Seed_3,3
1590466360,425620.335562315,432951.77680217626,Seed_3,Seed_3,3
356074111,425327.5304150551,432990.84474873194,Seed_3,Seed_3,3
343108191,425460.2913020385,433167.82415684906,Seed_3,Seed_3,3
1160312811,425679.99325687124,433186.03182825923,Seed_3,Seed_3,3
21355480,429592.5613747629,432690.7215783758,Seed_3,Seed_3,3
21355481,429599.30549179757,432561.4650603302,Seed_3,Seed_3,4
22416071,429683.45933470584,432710.7551594892,Seed_3,Seed_3,3
920347004,429596.1611094694,432539.77116722567,Seed_3,Seed_3,3
21355482,429696.99128021405,432548.285072171,Seed_3,Seed_3,3
3094125481,429384.7441880292,432587.69991591224,Seed_3,Seed_3,3
52049982,429747.54040367884,432541.7622793296,Seed_3,Seed_3,3
920346981,429710.029447494,432669.1883143099,Seed_3,Seed_3,1
21355483,429836.6551458522,432527.5740556306,Seed_3,Seed_3,4
52049979,429855.22089512495,432598.1884611915,Seed_3,Seed_3,3
1376514984,429948.6602691864,432501.8619142864,Seed_3,Seed_3,3
21355488,429993.7693543811,432667.42033117544,Seed_3,Seed_3,3
21355490,429928.91722089984,432723.66187636484,Seed_3,Seed_3,3
1164555848,429905.6355826984,432730.67891919427,Seed_3,Seed_3,3
2136057951,429918.04204719106,432749.18314928084,Seed_3,Seed_3,3
23079400,426219.45194058813,432976.63336449105,Seed_3,Seed_3,3
21371312,426267.05774964124,432927.98824288324,Seed_3,Seed_3,1
21371323,426185.4227884728,433005.5053703792,Seed_3,Seed_3,1
21371333,426856.86346180853,432809.2676435906,Seed_3,Seed_3,1
304694794,426828.21815265977,432870.4430940178,Seed_3,Seed_3,3
21428128,426841.8593736565,432923.93822860357,Seed_3,Seed_3,3
21371402,427364.2622175634,432076.0147768762,Seed_3,Seed_3,3
21374782,427425.4511709643,431997.77556662087,Seed_3,Seed_3,3
292012216,427332.6293957553,432073.4496478118,Seed_3,Seed_3,1
21428148,427403.8278717515,432148.7107361413,Seed_3,Seed_3,3
1590466252,427466.2686808601,432021.9688278008,Seed_3,Seed_3,3
430952949,427436.20810407755,431964.49294276186,Seed_3,Seed_3,1
430952947,427513.3549446541,432100.8180060758,Seed_3,Seed_3,3
21423402,427273.9017888495,431925.58529316564,Seed_3,Seed_3,3
430952907,427224.249450622,431925.8314374526,Seed_3,Seed_3,3
430952934,427228.2300154684,431986.00306703616,Seed_3,Seed_3,1
21423403,427478.36895506555,432192.81667372026,Seed_3,Seed_3,3
1590466245,427565.2980321917,432235.42767153005,Seed_3,Seed_3,3
21428126,427162.3171821724,432252.7742988409,Seed_3,Seed_3,3
1590466367,427249.3651951246,432284.25383592665,Seed_3,Seed_3,3
1590466223,427179.87365860946,432139.3768011272,Seed_3,Seed_3,3
1590466350,427153.9051857573,432301.44759294693,Seed_3,Seed_3,3
1561083554,426818.57947264606,432942.0634843012,Seed_3,Seed_3,3
21428157,426809.8248475292,432884.21255160077,Seed_3,Seed_3,3
1296717463,426350.0522902794,433137.1259961091,Seed_3,Seed_3,3
2047262250,426275.26142215775,433083.17866968666,Seed_3,Seed_3,3
21428139,426789.81377051974,432955.2620108387,Seed_3,Seed_3,3
1561083558,426801.55076272856,432955.7295006148,Seed_3,Seed_3,3
442361271,426727.2591883751,432979.99544963497,Seed_3,Seed_3,3
304694786,426786.26212881645,432899.93307990406,Seed_3,Seed_3,3
21428153,426997.513451893,432773.6908781042,Seed_3,Seed_3,3
442361099,426958.488276139,432738.69719292386,Seed_3,Seed_3,3
1590466247,427011.83654138865,432797.6835628154,Seed_3,Seed_3,3
1590466297,427052.1935430115,432711.0641031207,Seed_3,Seed_3,3
442361092,426772.1825453464,432540.54124234477,Seed_3,Seed_3,1
1590434343,426707.1611085113,432575.24118217325,Seed_3,Seed_3,3
21428167,427512.8948675626,432593.4422056873,Seed_3,Seed_3,3
1594393979,427535.27894769586,432500.72456119326,Seed_3,Seed_3,4
1590466299,427482.2148437113,432590.7926011112,Seed_3,Seed_3,4
441942750,427582.1789131268,432600.16819408047,Seed_3,Seed_3,3
21428169,427506.76761377155,432493.2920873369,Seed_3,Seed_3,3
21428170,427524.0168602377,432429.1277408006,Seed_3,Seed_3,3
3956022887,427524.4548860444,432427.46136564086,Seed_3,Seed_3,3
1594393984,427552.09554917493,432437.36999671545,Seed_3,Seed_3,3
21428171,427556.8769197506,432438.8333285805,Seed_3,Seed_3,3
441942844,427595.4163143456,432291.4806151213,Seed_3,Seed_3,3
2055268077,427612.1926002479,432414.62466363027,Seed_3,Seed_3,3
21428174,427619.2067387849,432478.9869033175,Seed_3,Seed_3,3
441942897,427621.2420809716,432463.38870098314,Seed_3,Seed_3,1
441942900,427617.0473253103,432495.51898483094,Seed_3,Seed_3,3
441942898,427598.56036208663,432477.47478803643,Seed_3,Seed_3,1
21428175,427614.2600721259,432516.8650559193,Seed_3,Seed_3,3
4264713186,427632.6463067488,432523.9938452891,Seed_3,Seed_3,1
1165979525,427288.0261111584,433600.2608307869,Seed_3,Seed_3,3
248195235,427072.69460955827,433583.48238226294,Seed_3,Seed_3,3
21428186,426679.6986775976,431748.0707751969,Seed_3,Seed_3,3
2719917260,426705.3116988767,431760.9669198415,Seed_3,Seed_3,3
428936498,426608.39811113203,431808.77190907416,Seed_3,Seed_3,3
21428189,426700.0952594822,431724.56558276596,Seed_3,Seed_3,3
30823853,426657.1621782153,431734.13522729697,Seed_3,Seed_3,3
8273201973,426679.5533108743,431746.9795778915,Seed_3,Seed_3,3
21432512,426926.21797277936,432251.4376837845,Seed_3,Seed_3,3
430952975,426944.82335862616,432273.56320360303,Seed_3,Seed_3,3
430952985,427004.1021011011,432179.78645909973,Seed_3,Seed_3,3
430952991,426877.36815090076,432199.5433045267,Seed_3,Seed_3,3
21436328,424799.5590433139,445056.2820936692,Seed_1,Seed_1,3
27348215,424802.13976185396,445031.7842349281,Seed_1,Seed_1,3
27348213,424954.20529817586,445055.9134487313,Seed_1,Seed_1,3
27348219,424703.2938368126,445105.35245443974,Seed_1,Seed_1,3
21436367,428365.81379612116,444788.30891521357,Seed_1,Seed_1,3
27470971,429043.341057574,444568.8340981981,Seed_1,Seed_1,3
21436375,429974.3641135262,445293.1586583556,Seed_1,Seed_1,3
60631224,427305.895504778,444692.6688133895,Seed_1,Seed_1,3
495969140,431223.6991610632,445721.2393964529,Seed_2,Seed_1,3
1103127630,429388.60327931016,444560.9429699553,Seed_1,Seed_1,3
21436381,431256.3611601429,445730.70382841513,Seed_2,Seed_1,3
495969128,431230.1606051836,445747.3298876884,Seed_2,Seed_1,3
765227730,432167.5545207919,445364.37692028016,Seed_2,Seed_2,3
21436395,432161.83734235103,445198.2842047063,Seed_2,Seed_2,3
373372258,432160.8304378901,445152.65822462714,Seed_2,Seed_2,3
765230409,432106.81852595403,445212.88248588354,Seed_2,Seed_2,3
765234932,432163.97575331066,445277.1419998364,Seed_2,Seed_2,3
21436397,432194.60526654765,444972.18358431803,Seed_2,Seed_2,3
27456692,432185.654506802,445008.5949491366,Seed_2,Seed_2,3
367293090,434657.42481255915,445068.91264408815,Seed_2,Seed_2,3
27481590,432531.37646317744,443141.47563765896,Seed_2,Seed_2,3
920345983,429173.77033297764,432519.4043289828,Seed_3,Seed_3,3
3094125478,429280.08138854237,432589.51631705114,Seed_3,Seed_3,2
21452602,429561.04047430697,432365.5232039982,Seed_3,Seed_3,3
920346947,429583.8255692609,432450.09318026726,Seed_3,Seed_3,3
1637730517,429695.22906650865,432313.25259943807,Seed_3,Seed_3,3
3222439189,429366.12954671844,432411.00884012785,Seed_3,Seed_3,2
21458269,438203.83824114985,430140.6427973836,Seed_4,Seed_4,3
288492728,438191.7412932365,430149.6013833758,Seed_4,Seed_4,3
288493088,438346.41157977085,430272.46343663253,Seed_4,Seed_4,3
1951476179,438158.3985780474,430104.9355861598,Seed_4,Seed_4,3
21458270,438365.2388576571,430288.52812937996,Seed_4,Seed_4,3
288492021,438329.33785150637,430327.4448035719,Seed_4,Seed_4,3
1515809814,438492.68867016304,430405.8209835298,Seed_4,Seed_4,3
21458272,438616.236546456,430532.72088947054,Seed_4,Seed_4,3
1951476665,438845.5426277854,430563.3855411636,Seed_4,Seed_4,3
387350840,438950.71358629415,431558.46936555067,Seed_4,Seed_4,3
1515809835,438588.3492344791,430498.8116318957,Seed_4,Seed_4,3
21458280,439020.13819240336,431735.6022141124,Seed_4,Seed_4,3
386045557,438292.63331031677,432224.67497433303,Seed_4,Seed_4,3
26526512,439263.03743063717,432311.280567779,Seed_4,Seed_4,3
21473525,425925.42553755327,433691.0765850098,Seed_3,Seed_3,3
1301168341,425934.6372526612,433685.7089429542,Seed_3,Seed_3,3
306223594,425892.75077534316,433710.91251498624,Seed_3,Seed_3,4
1301168236,425874.83629749116,433662.7706028761,Seed_3,Seed_3,1
21473526,425789.59063192393,433814.7872525925,Seed_3,Seed_3,3
55425015,425766.1473294992,433846.246063704,Seed_3,Seed_3,3
55576395,425954.17961716093,433890.9073328448,Seed_3,Seed_3,3
21473537,425824.060449392,432867.7206014993,Seed_3,Seed_3,3
1590434189,425817.0982304185,432887.8653567763,Seed_3,Seed_3,3
1590434082,425831.34643130883,432848.6123775317,Seed_3,Seed_3,3
1590434387,425873.95648042386,432887.1544875604,Seed_3,Seed_3,3
21473540,425937.89525145385,432871.21817460726,Seed_3,Seed_3,3
21473548,425932.144952309,432887.74229551107,Seed_3,Seed_3,3
1590434317,425946.8709655668,432848.036120759,Seed_3,Seed_3,1
1590434344,425900.097788129,432854.85436566593,Seed_3,Seed_3,3
21473545,425918.0048984375,432925.17086767603,Seed_3,Seed_3,3
21473546,425910.2798381848,432945.01087214996,Seed_3,Seed_3,3
1590434196,425810.38470654335,432907.12138875213,Seed_3,Seed_3,3
1590434320,425902.7471001222,432967.02156857215,Seed_3,Seed_3,3
21473550,425984.97859017993,432905.98082403024,Seed_3,Seed_3,1
21473557,424099.38060028624,431952.80892378034,Seed_3,Seed_3,3
441335095,424115.1312670159,432070.5492478785,Seed_3,Seed_3,3
413272959,424055.7428790486,431829.86350541457,Seed_3,Seed_3,3
429827036,424102.4942968203,430573.65609544853,Seed_3,Seed_3,3
21473558,424184.07733312127,432474.4620016641,Seed_3,Seed_3,3
356074057,424416.85237033956,432537.51594689535,Seed_3,Seed_3,3
354620031,424309.8038596892,432745.03244926117,Seed_3,Seed_3,3
21473560,425171.9373019493,432369.9883267068,Seed_3,Seed_3,3
22417487,425090.75058498053,432424.42877489934,Seed_3,Seed_3,3
356074085,425226.81617011956,432323.0517210746,Seed_3,Seed_3,3
356074099,425178.2586378109,432316.5829217733,Seed_3,Seed_3,1
21473566,425510.41182555986,432444.133803017,Seed_3,Seed_3,3
429367087,425482.3384808069,432444.00375713606,Seed_3,Seed_3,3
429769297,425269.4691510683,432265.95852087706,Seed_3,Seed_3,3
429367097,425579.7097475554,432446.7468398531,Seed_3,Seed_3,3
21473567,425644.4422790634,432438.38777257304,Seed_3,Seed_3,3
429367098,425627.98208498186,432442.3479340301,Seed_3,Seed_3,3
429367102,425389.0207517983,432743.40636404546,Seed_3,Seed_3,3
429367050,425771.1700022558,432308.21418460994,Seed_3,Seed_3,3
21473571,425364.3713121324,432751.29527435475,Seed_3,Seed_3,3
21473572,425403.1336125253,432809.03842402785,Seed_3,Seed_3,3
22417548,425219.81276754633,432557.48827564216,Seed_3,Seed_3,3
429367114,425331.82901996264,432855.7953809176,Seed_3,Seed_3,3
21487017,424955.7019113912,434441.38667301123,Seed_3,Seed_3,3
21487019,424978.633547152,434429.0137765715,Seed_3,Seed_3,3
299378388,424965.193796734,434459.6396696386,Seed_3,Seed_3,3
299378401,425161.70969968906,434364.33486536564,Seed_3,Seed_3,3
21487020,424980.50832317705,434413.3245977125,Seed_3,Seed_3,3
51393916,425070.03522344,434275.26854223583,Seed_3,Seed_3,4
301827797,424963.8437499711,434396.43535439903,Seed_3,Seed_3,3
21498933,421341.9255755725,441042.1988804508,Seed_1,Seed_1,3
3716771038,421336.58041232324,441047.6598311843,Seed_1,Seed_1,3
270337108,421394.5545809035,440987.86411304947,Seed_1,Seed_1,3
937018556,421546.0364917047,441240.0676923924,Seed_1,Seed_1,3
21498942,421373.74650074414,440471.10844029253,Seed_1,Seed_1,3
4046566530,421377.4107089073,440475.28636952885,Seed_1,Seed_1,3
270337050,421347.22948445607,440477.81925225863,Seed_1,Seed_1,3
21498944,421040.3232910534,440406.02570981754,Seed_1,Seed_1,3
270336994,421074.3216582774,440414.7566615032,Seed_1,Seed_1,3
270336987,421066.269945805,440346.14919117815,Seed_1,Seed_1,3
9435107981,420926.99517229066,440351.7010437335,Seed_1,Seed_1,3
21498946,420671.49705763615,440269.50245159364,Seed_1,Seed_1,3
270336960,420668.260627049,440341.2527029478,Seed_1,Seed_1,3
270336967,420689.170065246,440272.6511893065,Seed_1,Seed_1,3
2719969850,420588.3041214483,440254.6836864351,Seed_1,Seed_1,3
21498947,419987.00082501065,441168.9340370239,Seed_1,Seed_1,3
1943729415,420088.37882141554,441164.56041893223,Seed_1,Seed_1,3
1943729200,420002.43587087,441252.07977982576,Seed_1,Seed_1,1
21498948,420136.00308858743,441163.20687970985,Seed_1,Seed_1,3
1943729274,420158.3845705455,441242.1994879667,Seed_1,Seed_1,3
1943729230,420155.87021926953,441160.06556052016,Seed_1,Seed_1,3
21498950,420266.60890756757,441127.75342056644,Seed_1,Seed_1,3
1943729280,420293.80318222067,441128.96134268143,Seed_1,Seed_1,3
1943729356,420191.6802760853,441147.2685344517,Seed_1,Seed_1,3
937018610,420159.37069754093,441026.4539122161,Seed_1,Seed_1,3
21498951,420347.58541793877,441130.1511413922,Seed_1,Seed_1,3
1943729374,420377.24010870134,441131.1476955215,Seed_1,Seed_1,3
1943729196,420318.5006249507,441129.66905310855,Seed_1,Seed_1,3
1943729358,420344.23964143783,441228.3706441708,Seed_1,Seed_1,3
21498953,420657.8498955073,441114.7397187556,Seed_1,Seed_1,3
1995807258,420653.4842453528,441120.48391727137,Seed_1,Seed_1,3
938600301,420663.05746051547,441041.77416989824,Seed_1,Seed_1,3
21498955,420998.16394535854,441155.1482058191,Seed_1,Seed_1,3
936454099,420980.6223860226,441286.6048420132,Seed_1,Seed_1,4
938600337,420840.68271430244,441147.6811288275,Seed_1,Seed_1,3
21503195,426106.6290265207,433588.14970045444,Seed_3,Seed_3,3
55425749,426117.2518018881,433595.62996824924,Seed_3,Seed_3,3
306288696,426054.6122820657,433616.49990983296,Seed_3,Seed_3,3
306298401,426204.9867177352,433505.4061285432,Seed_3,Seed_3,3
21503197,426120.30959459214,433140.42708609765,Seed_3,Seed_3,3
1296717364,426130.8863410196,433145.70411622303,Seed_3,Seed_3,3
1296717244,426143.6921071937,433086.617043357,Seed_3,Seed_3,1
1296717211,425879.80967113766,433099.4978403682,Seed_3,Seed_3,3
21503206,425413.7062013906,433374.44225998886,Seed_3,Seed_3,3
356077011,425660.51260890556,433279.1299959286,Seed_3,Seed_3,3
21503207,425388.31500062224,433383.67328837025,Seed_3,Seed_3,3
343108159,425405.6603942397,433310.3783200963,Seed_3,Seed_3,3
21503210,425318.75139072054,433509.93686013354,Seed_3,Seed_3,3
306288677,425418.62963547354,433434.8176659568,Seed_3,Seed_3,3
21503212,425232.132688588,433572.1784089443,Seed_3,Seed_3,4
1561083716,425169.02777980024,433387.97872933396,Seed_3,Seed_3,3
306298384,425128.0349089312,433591.25833142735,Seed_3,Seed_3,3
303210220,425238.6343300538,433640.795526462,Seed_3,Seed_3,3
330318119,426586.50993024633,433444.3082485803,Seed_3,Seed_3,3
330318062,426560.0676117467,433507.43377649726,Seed_3,Seed_3,3
441942959,427044.7498525973,433054.2000074838,Seed_3,Seed_3,3
21545939,429803.96820336394,434617.5728692794,Seed_3,Seed_3,3
1601125109,429808.7514593433,434613.09706949757,Seed_3,Seed_3,4
21545941,429881.6921901492,434532.705615966,Seed_3,Seed_3,3
21545948,429919.03860141017,434319.06147312117,Seed_3,Seed_3,3
21545949,429922.3944329869,434292.6800117645,Seed_3,Seed_3,4
21545957,429972.64726027765,434398.76783809427,Seed_3,Seed_3,3
298186520,429923.48685340286,434283.5188551522,Seed_3,Seed_3,3
664212051,429854.88310910965,434325.3844190083,Seed_3,Seed_3,3
21545961,429880.1008506662,434243.68826082326,Seed_3,Seed_3,3
21545962,429897.3428020027,434274.8072132004,Seed_3,Seed_3,4
21545963,429951.1122438195,434227.2732784732,Seed_3,Seed_3,3
52732399,430123.3655144455,434238.86774219235,Seed_3,Seed_3,3
52732230,429974.15958913503,434199.0704323723,Seed_3,Seed_3,4
21557923,430494.355481173,425065.7750384144,Seed_3,Seed_3,3
299389205,430612.4180418748,425029.53547305125,Seed_3,Seed_3,1
21557928,430553.156814847,425248.2702676095,Seed_3,Seed_3,3
297582567,430494.4149946252,425267.4603953655,Seed_3,Seed_3,3
299389148,430543.33967481606,425213.3926138248,Seed_3,Seed_3,3
21557932,430706.8215446138,425517.7237631148,Seed_3,Seed_3,3
21557935,430784.378006042,425570.4791550649,Seed_3,Seed_3,3
296490520,430670.829059776,425560.93701904535,Seed_3,Seed_3,3
6726516818,430803.7426747814,425580.8086048941,Seed_3,Seed_3,3
299389197,430822.35816126835,425523.15194364905,Seed_3,Seed_3,3
21557946,430966.1799945642,425864.859287263,Seed_3,Seed_3,3
299389275,430885.5872896613,425906.83192876005,Seed_3,Seed_3,1
299389270,430922.5038641384,425757.02587092144,Seed_3,Seed_3,3
299389088,430989.40202664,425892.34932136035,Seed_3,Seed_3,3
21557953,431236.49088702357,426213.05040439824,Seed_3,Seed_3,3
299601735,431239.03563048516,426219.2980003541,Seed_3,Seed_3,3
299389109,431105.95736683236,426067.63346298283,Seed_3,Seed_3,3
299389154,431288.5191241188,426200.1001957676,Seed_3,Seed_3,3
21557957,431261.68955951586,426368.5291604381,Seed_3,Seed_3,3
299601741,431258.39547155716,426346.989093862,Seed_3,Seed_3,3
21557958,431268.3057648742,426391.4932146786,Seed_3,Seed_3,3
299601743,431101.72249761334,426437.8203759715,Seed_3,Seed_3,3
299601738,431107.2533533308,426462.4014575799,Seed_3,Seed_3,3
299389086,430596.58491060714,424861.24863679986,Seed_3,Seed_3,3
21591199,422845.9228342629,439560.8390478279,Seed_3,Seed_3,3
3694691133,422971.5969074168,439616.37221133825,Seed_3,Seed_3,1
535217809,422301.4276763249,440469.28532349283,Seed_1,Seed_3,3
255495737,422882.9941477297,438848.346896547,Seed_3,Seed_3,3
21591730,423790.85321201273,439503.373655353,Seed_3,Seed_3,3
938226477,423716.382571058,439500.88251575094,Seed_3,Seed_3,1
21591734,423808.53952455625,439244.86549961916,Seed_3,Seed_3,3
1244634377,423781.67999108403,439658.28341731254,Seed_3,Seed_3,3
258337452,424067.5829753942,439063.67133806157,Seed_3,Seed_3,3
52049917,429683.95066263847,432768.5261621806,Seed_3,Seed_3,3
52049924,429685.8401505361,432835.4407249781,Seed_3,Seed_3,3
22416125,428987.63263858116,432347.0736611313,Seed_3,Seed_3,3
920345881,429048.9511711551,432360.4368620971,Seed_3,Seed_3,3
1444338891,429006.8339489229,432320.155268369,Seed_3,Seed_3,3
682082122,428958.28582151263,432388.7943202406,Seed_3,Seed_3,3
22416248,429176.65255584824,431939.70819425257,Seed_3,Seed_3,3
22416257,429204.81635970337,431933.2296632513,Seed_3,Seed_3,3
682082233,429188.1951759364,431918.81793941173,Seed_3,Seed_3,4
3153467251,429408.80794295005,432004.26420193526,Seed_3,Seed_3,3
22417392,425049.1515221329,431142.91208646365,Seed_3,Seed_3,3
429827069,425025.76217371516,431198.6188340327,Seed_3,Seed_3,3
429826940,425019.18802152044,431132.4051939782,Seed_3,Seed_3,3
356074084,425092.2809689314,431058.6162756048,Seed_3,Seed_3,3
22417438,424859.4178283763,432080.48979923,Seed_3,Seed_3,3
356074076,424883.757541161,432100.4899986314,Seed_3,Seed_3,3
356074082,424931.95494676,431496.93697960617,Seed_3,Seed_3,3
428961949,425007.3321095262,432210.1604684675,Seed_3,Seed_3,3
22417484,425031.75867730245,432432.5924143387,Seed_3,Seed_3,3
356074056,424992.41209562874,432441.1504965506,Seed_3,Seed_3,3
429367107,425171.8730483066,432519.7692581613,Seed_3,Seed_3,3
22417543,425203.24910649855,432539.1190268509,Seed_3,Seed_3,3
429367111,425393.62803081074,432473.54218303924,Seed_3,Seed_3,1
429367124,425197.3529526332,432577.11686633003,Seed_3,Seed_3,3
22417558,422037.88495364547,429238.1547610477,Seed_3,Seed_3,3
300010609,421959.099073406,429264.767465943,Seed_3,Seed_3,3
300010589,422101.990454225,429207.0017367628,Seed_3,Seed_3,3
23079389,426244.82638259674,432985.25324501516,Seed_3,Seed_3,1
25233837,427397.1202810088,433085.2815168187,Seed_3,Seed_3,3
55424996,427348.35776609834,433094.3434409624,Seed_3,Seed_3,1
1635816229,427382.5369094406,433159.54231182404,Seed_3,Seed_3,1
25233841,427584.8614878601,433150.83487373474,Seed_3,Seed_3,3
25233843,427597.3278460094,433085.3742629263,Seed_3,Seed_3,3
25233842,427582.9931386975,433176.20296691067,Seed_3,Seed_3,1
25233844,427570.70558010024,433078.84256212844,Seed_3,Seed_3,1
25233845,427640.57701705396,433093.1054310986,Seed_3,Seed_3,3
25233846,427646.3246695453,433117.19429465046,Seed_3,Seed_3,3
1296773674,427632.6555183896,433054.4283494514,Seed_3,Seed_3,1
25233847,427728.60814665986,433095.4712486932,Seed_3,Seed_3,3
1296773743,427657.0557611569,433168.7054344523,Seed_3,Seed_3,3
1296717186,427734.36743784335,433121.9746985893,Seed_3,Seed_3,1
1296717374,427742.98249197204,433028.5647318257,Seed_3,Seed_3,1
921362396,427804.8905770704,432989.23218444944,Seed_3,Seed_3,3
441942671,427774.9835540249,432899.7667733021,Seed_3,Seed_3,3
25431965,444735.92526305356,436444.46258972713,Seed_4,Seed_4,3
1611971813,443330.0632259859,435487.1532539396,Seed_4,Seed_4,4
1617944925,444869.9030133945,436479.1244517461,Seed_4,Seed_4,3
52963160,443744.6883243921,436772.644177067,Seed_4,Seed_4,3
25497787,442086.18240006344,434479.91049717274,Seed_4,Seed_4,3
1578636599,442076.5719459882,434498.39470323327,Seed_4,Seed_4,3
25497788,442125.59916584316,434453.6828040256,Seed_4,Seed_4,3
1618700759,442077.1321325911,434433.0414787895,Seed_4,Seed_4,3
25497790,442198.0045602508,434484.7877365742,Seed_4,Seed_4,3
1329952858,442189.37906631135,434472.0812965119,Seed_4,Seed_4,3
25497795,442207.156367208,434632.8887233919,Seed_4,Seed_4,3
1578634527,442216.29907462647,434618.1057608831,Seed_4,Seed_4,3
25497797,442144.6628175397,434452.59681556723,Seed_4,Seed_4,3
25497800,442150.6763256497,434662.0666238776,Seed_4,Seed_4,3
25497808,442218.774842208,434694.2236301595,Seed_4,Seed_4,3
